번호,종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,시장구분
1668,263050,유틸렉스,32101,기초 의약물??및 생물학적 제제 제조업,"7,263,578","3,631,789,000",500,원(KRW),02-3402-7314,"서울특별시 금천구 가산디지털1로 25 1401호(가산동, 대륭테크노타운 17차) ",KOSDAQ
1669,191410,육일씨엔에쓰,32602,전자부품 제조업,"9,363,022","4,681,511,000",500,원(KRW),02-2659-1116,서울특별시 영등포구 국회대로70길 15-1 극동VIP빌딩 7층 ,KOSDAQ
1670,39020,이건홀딩스,116409,기타 금융업,"22,584,709","22,584,709,000","1,000",원(KRW),032-760-0552,인천 남구 도화동 967-3 ,KOSDAQ
1671,60230,이그잭스,32602,전자부품 제조업,"70,623,488","35,311,744,000",500,원(KRW),02-6959-2176,충청남도 천안시 서북구 2공단7길 50 (차암동),KOSDAQ
1672,67920,이글루시큐리티,105802,소프트웨어 개발 및 공급업,"10,996,119","5,498,059,500",500,원(KRW),02 3452 8814,서울특별시 송파구 정의로8길 7 한스빌딩 ,KOSDAQ
1673,44960,이글벳,74607,기타 전문 도매업,"12,641,883","6,320,941,500",500,원(KRW),041 -331 -4100,충청남도 예산군 신암면 추사로 235-34 ,KOSDAQ
1674,302430,이노메트리,32902,특수 목적용 기계 제조업,"4,825,108","2,412,554,000",500,원(KRW),031-275-5174,경기도 안양시 동안구 동편로13번길 65 넥스트아이빌딩 5층 &nbsp,KOSDAQ
1675,73490,이노와이어리스,32604,통신 및 방송 장비 제조업,"6,002,500","3,001,250,000",500,원(KRW),031-788-4600,경기도 성남시 분당구 서현로 190- ,KOSDAQ
1676,215790,이노인스트루먼트,32604,통신 및 방송 장비 제조업,"20,283,149","10,141,574,500",500,원(KRW),02-750-5644,인천광역시 연수구 송도미래로 30 송도스마트밸리 E-2206,KOSDAQ
1677,246960,이노테라피,137001,자연과학 및 공학 연구개발업,"4,969,184","2,484,592,000",500,원(KRW),02-6959-1338,서울특별시 영등포구 선유로13길 25 에이스하이테크시티 2차 1209호 ,KOSDAQ
1678,88390,이녹스,116409,기타 금융업,"9,350,844","4,675,422,000",500,원(KRW),031-727-9191,충청남도 아산시 둔포면 아산밸리로 171 ,KOSDAQ
1679,272290,이녹스첨단소재,32602,전자부품 제조업,"8,969,506","4,484,753,000",500,원(KRW),031-727-9102,충청남도 아산시 둔포면 아산밸리로 171 ,KOSDAQ
1680,53350,이니텍,105802,소프트웨어 개발 및 공급업,"19,790,916","9,895,458,000",500,원(KRW),(02)6445-7000,"서울특별시 구로구 디지털로26길 61 (구로동, 에이스하이앤드2차11층)",KOSDAQ
1681,258610,이더블유케이,32501,"구조용 금속제품, 탱크 및 증기발생기 제조업","7,380,944","3,690,472,000",500,원(KRW),051-941-3511,부산광역시 강서구 범방2로 6 &nbsp,KOSDAQ
1682,33110,이디,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","88,908,850","44,454,425,000",500,원(KRW),031 -730 -7332,서울특별시 강남구 삼성로 524 세화빌딩 5층,KOSDAQ
1683,41520,이라이콤,74601,상품 중개업,"12,188,730","6,094,365,000",500,원(KRW),(031)213-3881,경기도 수원시 영통구  신원로250번길 32 이라이콤(주) ,KOSDAQ
1684,54210,이랜텍,32602,전자부품 제조업,"20,478,206","10,239,103,000",500,원(KRW),070-7098-8071,경기도 수원시 영통구  삼성로268번길 37 ,KOSDAQ
1685,65440,이루온,105802,소프트웨어 개발 및 공급업,"27,275,020","13,637,510,000",500,원(KRW),070-4489-1000,경기도 성남시 분당구 대왕판교로 660 유스페이스1 A동 9층 905호,KOSDAQ
1686,36260,이매진아시아,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업","35,679,116","17,839,558,000",500,원(KRW),02-3443-1960,서울특별시 강남구 테헤란로 414 엘앤비타워 10층,KOSDAQ
1687,115610,이미지스,32601,반도체 제조업,"7,669,128","3,834,564,000",500,원(KRW),031-888-5280,경기도 수원시 영통구 광교로 105 경기 R&DB 센터 3층 301호(이의동 906-5),KOSDAQ
1688,78020,이베스트투자증권,116601,금융 지원 서비스업,"40,481,190","202,405,950,000","5,000",원(KRW),02-3779-0100,서울특별시 영등포구  여의대로 14 (여의도동)KT빌딩 17층,KOSDAQ
1689,80010,이상네트웍스,74601,상품 중개업,"9,015,000","4,507,500,000",500,원(KRW),02-6121-6200,서울특별시 마포구 월드컵북로58길 9 ES타워,KOSDAQ
1690,86890,이수앱지스,32103,의료용품 및 기타 의약 관련제품 제조업,"26,625,292","13,312,646,000",500,원(KRW),031-696-4700,경기도 성남시 분당구 대왕판교로712번길 22,KOSDAQ
1691,47560,이스트소프트,105802,소프트웨어 개발 및 공급업,"9,899,400","4,949,700,000",500,원(KRW),02-583-4620,"서울특별시 서초구  반포대로 3 (서초동, 이스트빌딩)",KOSDAQ
1692,900110,이스트아시아홀딩스,116409,기타 금융업,"109,000,686","528,714,165",0,중국위안(CNY),852-3189-0100,"Room 911-912, 9th Floor, Silvercord Tower 2, 30 Canton Road, Tsim Sha Tsui, Kowloon, Hong Kong -",KOSDAQ
1693,67010,이씨에스,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","7,500,000","3,750,000,000",500,원(KRW),02-3415-8300,"서울특별시 서초구 반포대로28길 8 (서초동, 일홍빌딩 3,4,5층)",KOSDAQ
1694,223310,이에스브이,105802,소프트웨어 개발 및 공급업,"113,011,196","11,301,119,600",100,원(KRW),070-7860-9660,"경기도 성남시 수정구 복정로 151 401호 (복정동, 단곡빌딩) ",KOSDAQ
1695,52190,이에스에이,189001,창작 및 예술관련 서비스업,"27,707,677","13,853,838,500",500,원(KRW),02  -598 -2554,"서울특별시 강남구 테헤란로 413 8층(삼성동, 태양빌딩)",KOSDAQ
1696,226360,이엑스티,64102,토목 건설업,"27,022,574","2,702,257,400",100,원(KRW),02-6114-0920,"서울특별시 금천구 가산디지털1로 165 1401호, 1402호 (가산동)",KOSDAQ
1697,102710,이엔에프테크놀로지,32004,기타 화학제품 제조업,"14,227,836","7,113,918,000",500,원(KRW),031-881-8200,경기도 용인시 기흥구 탑실로35번길 14 한국알콜산업그룹빌딩 ,KOSDAQ
1698,94190,이엘케이,32602,전자부품 제조업,"71,191,603","35,595,801,500",500,원(KRW),042-939-9300,대전광역시 유성구  테크노2로 89 이엘케이대덕공장 ,KOSDAQ
1699,63760,이엘피,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","4,905,500","2,452,750,000",500,원(KRW),031-8036-5800,경기도 화성시 삼성1로5길 36 ,KOSDAQ
1700,123570,이엠넷,137103,광고업,"22,276,078","11,138,039,000",500,원(KRW),02-2277-8877,서울특별시 구로구 디지털로34길 27 대륭포스트타워3차14층 ,KOSDAQ
1701,95190,이엠코리아,32902,특수 목적용 기계 제조업,"36,332,704","18,166,352,000",500,원(KRW),055-274-9600,경상남도 함안군 군북면 함마대로 290-34 -,KOSDAQ
1702,91120,이엠텍,32602,전자부품 제조업,"15,198,814","7,599,407,000",500,원(KRW),055-710-6000,경상남도 창원시 성산구 창원대로1144번길 40 (주)이엠텍,KOSDAQ
1703,39030,이오테크닉스,32902,특수 목적용 기계 제조업,"12,280,626","6,140,313,000",500,원(KRW),031 -420 -2781,경기도 안양시 동안구 동편로 91 ,KOSDAQ
1704,88290,이원컴포텍,33003,자동차 신품 부품 제조업,"14,247,866","7,123,933,000",500,원(KRW),041-740-3113,전라북도 정읍시 첨단1로 8 (신정동),KOSDAQ
1705,181340,이즈미디어,32702,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","7,045,100","3,522,550,000",500,원(KRW),031-427-8411,경기도 안양시 동안구 시민대로327번길 12-18 &nbsp,KOSDAQ
1706,35810,이지바이오,31008,동물용 사료 및 조제식품 제조업,"57,927,351","29,339,615,000",500,원(KRW),02  -501 -9988,서울특별시 강남구  강남대로 310 유니온센타3층,KOSDAQ
1707,90850,이지웰페어,105802,소프트웨어 개발 및 공급업,"10,073,018","5,036,509,000",500,원(KRW),02-3282-7900,서울특별시 구로구 구로동 187-10 코오롱사이언스밸리 1차 1401호 ,KOSDAQ
1708,92130,이크레더블,106309,기타 정보 서비스업,"12,043,600","6,146,800,000",500,원(KRW),02-2101-9100,서울특별시 구로구 디지털로33길 27 삼성IT밸리 8층,KOSDAQ
1709,16250,이테크건설,64101,건물 건설업,"2,800,000","14,000,000,000","5,000",원(KRW),02-489-9000,서울특별시 서초구 양재대로 246(염곡동) ,KOSDAQ
1710,96040,이트론,32603,컴퓨터 및 주변장치 제조업,"239,949,626","47,989,925,200",200,원(KRW),02-528-9377,서울특별시 금천구 범안로 1130 디지털엠파이어빌딩1203호 ,KOSDAQ
1711,134060,이퓨쳐,105801,"서적, 잡지 및 기타 인쇄물 출판업","4,769,250","2,384,625,000",500,원(KRW),02-3400-0509,서울특별시 송파구 백제고분로 91 4층,KOSDAQ
1712,1840,이화공영,64101,건물 건설업,"19,805,760","9,902,880,000",500,원(KRW),02  -336 -0041,"서울특별시 마포구 양화로 104 (서교동,삼윤빌딩)",KOSDAQ
1713,24810,이화전기,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","602,032,963","120,406,592,600",200,원(KRW),02  -414 -8111,서울특별시 강남구  논현로 746 석호빌딩 ,KOSDAQ
1714,41830,인바디,32701,의료용 기기 제조업,"13,683,782","6,841,891,000",500,원(KRW),02  -501 -3939,서울시 강남구 논현로2길 54(개포동 1164-21) ,KOSDAQ
1715,79950,인베니아,32902,특수 목적용 기계 제조업,"23,200,000","11,600,000,000",500,원(KRW),(031)778-1114,경기도 성남시 중원구  갈마치로 214 ,KOSDAQ
1716,277410,인산가,31007,기타 식품 제조업,"24,471,256","2,447,125,600",100,원(KRW),02-6915-5342,경상남도 함양군 수동면 수동농공길 23-26 -,KOSDAQ
1717,60150,인선이엔티,53802,폐기물 처리업,"36,599,388","18,299,694,000",500,원(KRW),031-969-1500,경기도 고양시 일산동구  동국로 240 인선ENT(주) ,KOSDAQ
1718,33230,인성정보,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","19,158,271","9,579,135,500",500,원(KRW),02-3400-7000,서울특별시 송파구  위례성대로22길 28 인성정보 ,KOSDAQ
1719,37330,인지디스플레,32602,전자부품 제조업,"35,603,146","17,801,573,000",500,원(KRW),041-330-3051,경기도 안산시 단원구  동산로 88 ,KOSDAQ
1720,83640,인콘,32604,통신 및 방송 장비 제조업,"133,691,357","13,369,135,700",100,원(KRW),031-455-8600,경기도 안양시 동안구 엘에스로91번길 16-17 (호계동) ,KOSDAQ
1721,216050,인크로스,137103,광고업,"8,014,170","4,007,085,000",500,원(KRW),02-3475-2800,"서울특별시 관악구 남부순환로 1926 (경동제약빌딩 5층,8층) ",KOSDAQ
1722,49070,인탑스,32604,통신 및 방송 장비 제조업,"17,200,000","8,600,000,000",500,원(KRW),031-441-4181,경기도 안양시 만안구  안양천서로 51 ,KOSDAQ
1723,119610,인터로조,32703,사진장비 및 광학기기 제조업,"11,016,749","5,508,374,500",500,원(KRW),031-611-4760,경기도 평택시  산단로15번길 28 ,KOSDAQ
1724,158310,인터불스,32902,특수 목적용 기계 제조업,"8,662,158","4,331,079,000",500,원(KRW),031-8085-0700,경기도 안산시 단원구 엠티브이4로48번길 22 (목내동),KOSDAQ
1725,17250,인터엠,32605,영상 및 음향기기 제조업,"21,045,467","10,522,733,500",500,원(KRW),031 -860 -7121,경기도 양주시 화합로1402번길 73 (덕정동) ,KOSDAQ
1726,108790,인터파크,74709,무점포 소매업,"33,135,480","16,567,740,000",500,원(KRW),02-3484-3993,서울특별시 강남구 삼성로 512서울특별시 강남구 삼성로 512 삼성동빌딩 ,KOSDAQ
1727,35080,인터파크홀딩스,116409,기타 금융업,"58,500,000","30,421,046,500",500,원(KRW),02-3484-3993,서울특별시 강남구 삼성로 512서울특별시 강남구 삼성로 512 삼성동빌딩 ,KOSDAQ
1728,51370,인터플렉스,32602,전자부품 제조업,"23,327,472","11,663,736,000",500,원(KRW),(031)494-4290,경기도 안산시 단원구 강촌로 149 스마트센터,KOSDAQ
1729,64290,인텍플러스,32902,특수 목적용 기계 제조업,"11,043,483","5,521,741,500",500,원(KRW),042-930-9900,대전광역시 유성구  테크노2로 263 (주)인텍플러스,KOSDAQ
1730,189300,인텔리안테크,32604,통신 및 방송 장비 제조업,"7,240,944","3,620,472,000",500,원(KRW),02-511-2244,경기도 평택시 진위면 진위산단로 18-7 &nbsp,KOSDAQ
1731,150840,인트로메딕,32701,의료용 기기 제조업,"18,966,931","9,483,465,500",500,원(KRW),02-801-9300,서울특별시 구로구 디지털로31길 41 이앤씨벤처드림타워6차 1105호 ,KOSDAQ
1732,48530,인트론바이오,32101,기초 의약물질 및 생물학적 제제 제조업,"30,010,745","15,005,372,500",500,원(KRW),317395360,경기도 성남시 중원구  사기막골로 137 중앙인더스피아 5차 701~704호,KOSDAQ
1733,175140,인포마크,32604,통신 및 방송 장비 제조업,"3,628,208","1,814,104,000",500,원(KRW),02-6205-0505,경기도 성남시 분당구 황새울로 216 &nbsp,KOSDAQ
1734,115310,인포바인,106102,전기 통신업,"3,192,883","1,596,441,500",500,원(KRW),02-3775-3366,서울특별시 마포구  마포대로 144 태영빌딩 5층,KOSDAQ
1735,39290,인포뱅크,106309,기타 정보 서비스업,"8,693,978","4,346,989,000",500,원(KRW),031-628-1500,경기도 성남시 분당구 대왕판교로 660 유스페이스1 A동 12층 ,KOSDAQ
1736,41020,인프라웨어,105802,소프트웨어 개발 및 공급업,"37,463,160","18,731,580,000",500,원(KRW),02-537-0538,서울특별시 금천구 가산디지털1로 19 대륭테크노타운18차 20층 ,KOSDAQ
1737,71200,인피니트헬스케어,105802,소프트웨어 개발 및 공급업,"24,396,458","12,198,229,000",500,원(KRW),02-2194-1600,서울특별시 구로구  디지털로34길 27 대륭포스트타워3차 12층,KOSDAQ
1738,101930,인화정공,33101,선박 및 보트 건조업,"9,331,705","4,665,852,500",500,원(KRW),055-299-0954,경상남도 창원시 의창구  차룡로14번길 55 인화정공(주) (팔용동),KOSDAQ
1739,78940,일경산업개발,64203,전기 및 통신 공사업,"50,706,103","25,353,051,500",500,원(KRW),02-820-2616,충청남도 공주시 장기로 145 -,KOSDAQ
1740,68330,일신바이오,32901,일반 목적용 기계 제조업,"44,216,140","4,421,614,000",100,원(KRW),031-867-1384,경기도 동두천시 삼육사로548번길 84 ,KOSDAQ
1741,58450,일야,32604,통신 및 방송 장비 제조업,"15,900,000","7,950,000,000",500,원(KRW),032-815-3500,인천광역시 남동구  은봉로 129 ,KOSDAQ
1742,19540,일지테크,33003,자동차 신품 부품 제조업,"13,513,500","6,756,750,000",500,원(KRW),053 -856 -8080,경상북도 경산시  진량읍 공단4로 50 주일지테크 ,KOSDAQ
1743,94820,일진파워,64203,전기 및 통신 공사업,"15,078,709","7,539,354,500",500,원(KRW),052-237-5330,울산광역시 울주군  온산읍 산암로 42 (주)일진에너지,KOSDAQ
1744,950140,잉글우드랩,32004,기타 화학제품 제조업,"19,867,866",0,0,미국달러(USD),-3034,"88 W. Sheffield Avenue, Englewood, NJ 07631, USA ",KOSDAQ
1745,49550,잉크테크,32004,기타 화학제품 제조업,"16,019,932","8,310,957,500",500,원(KRW),031-494-0001,경기도 안산시 단원구 능안로 98-12잉크테크 ,KOSDAQ
1746,43910,자연과환경,53901,환경 정화 및 복원업,"33,949,357","16,974,678,500",500,원(KRW),041-852-3355,충청남도 공주시  우성면 보흥1길 116-28 ,KOSDAQ
1747,234920,자이글,32805,가정용 기기 제조업,"13,530,910","6,765,455,000",500,원(KRW),02-3665-9192,서울특별시 강서구 허준로 217 11층 1114호 ,KOSDAQ
1748,174880,장원테크,32604,통신 및 방송 장비 제조업,"6,045,000","3,022,500,000",500,원(KRW),070-4016-3509,경상북도 구미시 1공단로7길 14-9 &nbsp,KOSDAQ
1749,49630,재영솔루텍,32703,사진장비 및 광학기기 제조업,"72,794,917","36,397,458,500",500,원(KRW),(032)820-0522,인천광역시 연수구 갯벌로 118 ,KOSDAQ
1750,110020,전진바이오팜,32004,기타 화학제품 제조업,"4,733,428","2,366,714,000",500,원(KRW),053-593-7191,"대구광역시 달서구 성서공단로11길 62, 302호 ",KOSDAQ
1751,65530,전파기지국,106102,전기 통신업,"52,860,000","26,430,000,000",500,원(KRW),(02)2077-3114,서울특별시 송파구 법원로11길 28 BK타워 11층 ,KOSDAQ
1752,208140,정다운,31001,"도축, 육류 가공 및 저장 처리업","20,529,824","2,052,982,400",100,원(KRW),02-6923-7426,전라남도 나주시 동수농공단지길 137-17 (주)정다운,KOSDAQ
1753,22220,정산애강,32202,플라스틱제품 제조업,"51,794,579","25,897,289,500",500,원(KRW),041-544-6711,충청북도 충주시 중앙탑면 기업도시로 422 -,KOSDAQ
1754,40420,정상제이엘에스,168505,일반 교습 학원,"15,677,552","8,478,776,000",500,원(KRW),02-3413-9100,서울특별시 강남구  영동대로 229 ,KOSDAQ
1755,45510,정원엔시스,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","32,209,292","16,104,646,000",500,원(KRW),02  -5147-007(,서울특별시 강남구  도산대로1길 46 (신사동) ,KOSDAQ
1756,65620,제낙스,32401,1차 철강 제조업,"22,486,744","11,243,372,000",500,원(KRW),051-804-6500,부산광역시 부산진구  동성로 109 ,KOSDAQ
1757,217190,제너셈,32902,특수 목적용 기계 제조업,"8,769,174","4,384,587,000",500,원(KRW),032-810-8400,인천광역시 연수구 송도과학로84번길 24 제너셈 사옥,KOSDAQ
1758,95700,제넥신,137001,자연과학 및 공학 연구개발업,"20,438,184","10,219,092,000",500,원(KRW),031-628-3243,경기도 성남시 분당구 대왕판교로 700 코리아바이오파크 B동 4층,KOSDAQ
1759,72520,제넨바이오,32602,전자부품 제조업,"62,564,762","6,256,476,200",100,원(KRW),053-665-9000,대구광역시 달서구 성서4차첨단로 146 ,KOSDAQ
